SK_ID_CURR,probabilidade de inadimplência
421379.0,0.12285494059324265
332561.0,0.24089735746383667
340723.0,0.11868921667337418
229097.0,0.08891430497169495
175449.0,0.14217986166477203
193445.0,0.5952865481376648
330554.0,0.3374975323677063
302817.0,0.457703560590744
424238.0,0.5651326179504395
175232.0,0.5218102931976318
390273.0,0.22105447947978973
187554.0,0.2245132327079773
283526.0,0.2540348768234253
422721.0,0.47997596859931946
416240.0,0.3431871831417084
259330.0,0.059375736862421036
434371.0,0.4109755754470825
382582.0,0.4764137268066406
197878.0,0.129175066947937
189555.0,0.40142911672592163
273167.0,0.44501376152038574
241255.0,0.25046396255493164
168675.0,0.2794243395328522
260249.0,0.2723405361175537
181438.0,0.3577548563480377
247375.0,0.6035245656967163
426054.0,0.23051771521568298
264562.0,0.2717113792896271
133340.0,0.7720226049423218
325719.0,0.3521157205104828
447395.0,0.3709285855293274
452598.0,0.14585207402706146
311400.0,0.40285640954971313
341080.0,0.2631179690361023
373081.0,0.6180539727210999
404162.0,0.6458191275596619
242418.0,0.26569628715515137
237969.0,0.3066383898258209
360771.0,0.4820680618286133
231795.0,0.3437901735305786
146290.0,0.1401396244764328
421260.0,0.28505444526672363
315059.0,0.23831632733345032
282509.0,0.33862897753715515
182155.0,0.7070136666297913
107722.0,0.19801212847232819
396388.0,0.5173329710960388
330258.0,0.4568609297275543
341315.0,0.8438193202018738
320906.0,0.3013944625854492
212236.0,0.05119806155562401
235119.0,0.1027192622423172
292404.0,0.36094555258750916
229696.0,0.34067052602767944
258282.0,0.08612094074487686
215108.0,0.06696757674217224
274567.0,0.2660840153694153
432205.0,0.42816242575645447
353839.0,0.16001209616661072
327514.0,0.6313298940658569
285013.0,0.13432317972183228
442313.0,0.13900664448738098
404195.0,0.5175141096115112
438392.0,0.32183486223220825
309398.0,0.4606781303882599
219282.0,0.238728329539299
260308.0,0.5008565783500671
135148.0,0.11225692182779312
445234.0,0.5388205051422119
168834.0,0.11304409801959991
329599.0,0.43884608149528503
362760.0,0.33361560106277466
163956.0,0.9065132737159729
445122.0,0.8785838484764099
251032.0,0.6406684517860413
351312.0,0.08465779572725296
302118.0,0.5656836628913879
359576.0,0.04161923751235008
171282.0,0.2059837430715561
352937.0,0.14830239117145538
449162.0,0.15463723242282867
421092.0,0.1784999668598175
141802.0,0.6907073855400085
108833.0,0.5551322102546692
148965.0,0.5896963477134705
121902.0,0.23114612698554993
100242.0,0.13789969682693481
169654.0,0.5432303547859192
276094.0,0.10636185109615326
415451.0,0.2911684215068817
248819.0,0.18426747620105743
389326.0,0.32142141461372375
210540.0,0.5950142741203308
439749.0,0.2443109154701233
320069.0,0.1829778552055359
393996.0,0.14362293481826782
198943.0,0.8674172759056091
311392.0,0.1530800461769104
291040.0,0.40760138630867004
173126.0,0.040481504052877426
442873.0,0.3421963155269623
319254.0,0.4144430458545685
426528.0,0.14217619597911835
200805.0,0.13733603060245514
173889.0,0.03343615308403969
116171.0,0.24928240478038788
155997.0,0.3259298503398895
115874.0,0.17709152400493622
125263.0,0.48338282108306885
361455.0,0.13238342106342316
307117.0,0.5460771322250366
199346.0,0.2555387616157532
444746.0,0.1578180491924286
211032.0,0.22975747287273407
201396.0,0.5550584197044373
252107.0,0.16962666809558868
244492.0,0.650189995765686
287818.0,0.35007449984550476
316442.0,0.36403870582580566
366020.0,0.36923468112945557
126061.0,0.34107309579849243
382315.0,0.17619650065898895
314882.0,0.45851805806159973
448535.0,0.7155150175094604
280609.0,0.22262559831142426
178743.0,0.14402011036872864
125823.0,0.44125044345855713
434572.0,0.2423950433731079
440279.0,0.5253657102584839
140307.0,0.23533445596694946
347288.0,0.34115904569625854
210124.0,0.09366416186094284
313107.0,0.32798895239830017
190816.0,0.3771173357963562
375291.0,0.371302992105484
346276.0,0.09351378679275513
156775.0,0.6378285884857178
437197.0,0.553219735622406
317309.0,0.17673876881599426
122119.0,0.13249020278453827
261788.0,0.24614667892456055
420159.0,0.25538867712020874
193244.0,0.49661195278167725
124358.0,0.33488011360168457
446769.0,0.7318887114524841
356875.0,0.19349828362464905
361425.0,0.3477856516838074
356234.0,0.22743606567382812
393083.0,0.16081885993480682
121409.0,0.3978908658027649
319077.0,0.26627716422080994
316115.0,0.5309054851531982
379361.0,0.3943614065647125
133822.0,0.5404858589172363
220485.0,0.7744514346122742
330520.0,0.11386463046073914
401779.0,0.13986749947071075
437590.0,0.18829141557216644
118908.0,0.41195109486579895
283935.0,0.1421428769826889
147601.0,0.2826985716819763
121634.0,0.8694482445716858
171054.0,0.7470486760139465
207837.0,0.8132779002189636
112485.0,0.39223310351371765
277914.0,0.22992919385433197
440089.0,0.3227262794971466
403042.0,0.14178262650966644
157589.0,0.4711526930332184
252415.0,0.551283597946167
300311.0,0.09894086420536041
258099.0,0.3416700065135956
268428.0,0.13968749344348907
236746.0,0.41991791129112244
222744.0,0.03424103558063507
108294.0,0.14433808624744415
286390.0,0.04931730777025223
340617.0,0.21725890040397644
401079.0,0.381734162569046
140473.0,0.05683983117341995
281105.0,0.05948615446686745
398022.0,0.16219286620616913
368368.0,0.1973194032907486
273618.0,0.06505407392978668
238835.0,0.18046952784061432
451405.0,0.6341782212257385
220268.0,0.29081547260284424
111236.0,0.45840203762054443
229372.0,0.1599247008562088
214909.0,0.6082269549369812
424465.0,0.5828465223312378
425753.0,0.37145426869392395
187107.0,0.015068826265633106
355551.0,0.1501498520374298
150875.0,0.05476321280002594
228360.0,0.3469586670398712
158449.0,0.5833777785301208
256827.0,0.16402824223041534
452482.0,0.09928136318922043
240143.0,0.19515223801136017
345371.0,0.27995574474334717
367140.0,0.22878293693065643
425216.0,0.09690756350755692
306460.0,0.13710767030715942
261919.0,0.4655068814754486
378545.0,0.3251723647117615
376784.0,0.6418001055717468
321675.0,0.48586663603782654
413821.0,0.059632543474435806
115870.0,0.04122381657361984
150067.0,0.2729138135910034
444215.0,0.21531786024570465
455421.0,0.1262325644493103
127234.0,0.47409453988075256
422385.0,0.24901561439037323
145471.0,0.5984388589859009
267867.0,0.1507280021905899
342040.0,0.5597969889640808
232639.0,0.4840773940086365
379752.0,0.17316262423992157
107047.0,0.2279881238937378
128773.0,0.6640394926071167
226072.0,0.5066755414009094
424147.0,0.22693832218647003
371123.0,0.5871224403381348
418636.0,0.12376806139945984
176632.0,0.12671706080436707
446395.0,0.4660640060901642
189140.0,0.29036927223205566
250851.0,0.4713842570781708
416391.0,0.38665860891342163
245881.0,0.35712283849716187
296736.0,0.061985649168491364
193826.0,0.685835063457489
116843.0,0.3992941677570343
180901.0,0.7202389240264893
212322.0,0.8055852651596069
139141.0,0.17641732096672058
267885.0,0.5460838079452515
252227.0,0.08546102046966553
405466.0,0.1331254243850708
361985.0,0.583857536315918
103758.0,0.4263312518596649
244944.0,0.33181583881378174
125301.0,0.7248969078063965
245826.0,0.16322354972362518
127394.0,0.48068323731422424
223321.0,0.2906220853328705
433192.0,0.14279641211032867
436795.0,0.2626166343688965
311093.0,0.0407291054725647
343150.0,0.39967259764671326
147034.0,0.04972077161073685
187683.0,0.2577056884765625
306945.0,0.2953004539012909
248625.0,0.6090134978294373
179828.0,0.43819788098335266
293811.0,0.8536603450775146
429605.0,0.1786448210477829
343104.0,0.4154323637485504
158792.0,0.642212986946106
229537.0,0.29910293221473694
404533.0,0.18509145081043243
455507.0,0.8154520988464355
269784.0,0.1479080766439438
436527.0,0.23268496990203857
284372.0,0.25759080052375793
333637.0,0.7213736772537231
199780.0,0.6661232113838196
362103.0,0.5933628678321838
262900.0,0.09469421207904816
287481.0,0.814590573310852
422925.0,0.32347914576530457
190888.0,0.6397643685340881
313046.0,0.11061184853315353
171286.0,0.6086894869804382
427096.0,0.2483852058649063
197712.0,0.6604316830635071
133508.0,0.5602747201919556
183904.0,0.14917196333408356
163168.0,0.9293370842933655
125740.0,0.2288692444562912
394614.0,0.14505831897258759
443207.0,0.5566652417182922
277385.0,0.10629861801862717
432854.0,0.2528979182243347
175118.0,0.19657421112060547
177634.0,0.5425611138343811
359767.0,0.3250353932380676
198443.0,0.3212908208370209
365637.0,0.11256828159093857
141073.0,0.25104835629463196
352545.0,0.5025241374969482
162456.0,0.03707253932952881
207216.0,0.44433867931365967
288483.0,0.7881782054901123
134994.0,0.04954471439123154
179586.0,0.16791284084320068
249799.0,0.21715450286865234
118095.0,0.11798245459794998
415596.0,0.3105006217956543
390596.0,0.19248370826244354
112781.0,0.2935675382614136
123894.0,0.31617680191993713
128093.0,0.17247824370861053
355216.0,0.3706940710544586
305353.0,0.27025800943374634
455753.0,0.41664648056030273
328893.0,0.458805650472641
173741.0,0.47782641649246216
169823.0,0.4717447757720947
374097.0,0.6820793747901917
132210.0,0.5965595245361328
424435.0,0.029546350240707397
228112.0,0.2659302353858948
359167.0,0.29178711771965027
221299.0,0.4387320578098297
349867.0,0.7981505990028381
346581.0,0.25780346989631653
121441.0,0.4328750669956207
349412.0,0.6976365447044373
444267.0,0.6445633769035339
236539.0,0.5954274535179138
450175.0,0.495125949382782
336834.0,0.7285891771316528
341376.0,0.566835880279541
447152.0,0.4894396662712097
120656.0,0.47598499059677124
326844.0,0.5825182795524597
319431.0,0.3247887194156647
445901.0,0.40944477915763855
452186.0,0.4739241898059845
366510.0,0.1481485217809677
318465.0,0.36845746636390686
123406.0,0.4111151099205017
290237.0,0.32276126742362976
120973.0,0.2721240222454071
280763.0,0.5808952450752258
416911.0,0.17423948645591736
365876.0,0.1596819907426834
381252.0,0.33703547716140747
145116.0,0.315254807472229
187816.0,0.19080471992492676
337507.0,0.7478467226028442
222412.0,0.635448157787323
324102.0,0.12645594775676727
201809.0,0.2631591558456421
204825.0,0.38050365447998047
388563.0,0.08558481186628342
140171.0,0.07287771254777908
392850.0,0.1925848126411438
210311.0,0.7799617648124695
338217.0,0.2656880021095276
109751.0,0.38234367966651917
233440.0,0.203406423330307
152733.0,0.4077972173690796
224331.0,0.180209681391716
385109.0,0.20504143834114075
162466.0,0.14878109097480774
231766.0,0.5642024874687195
283610.0,0.10709033906459808
192476.0,0.6017196178436279
399183.0,0.6143407821655273
161633.0,0.3166494369506836
141026.0,0.7710698246955872
399379.0,0.3533673882484436
117699.0,0.20766772329807281
385533.0,0.8289240002632141
209400.0,0.4255058467388153
256262.0,0.5492828488349915
288578.0,0.49175703525543213
380753.0,0.4861592650413513
381351.0,0.35357844829559326
421320.0,0.3495621085166931
100930.0,0.10660198330879211
229792.0,0.554336428642273
301172.0,0.37987715005874634
180390.0,0.6788477301597595
355215.0,0.5188570618629456
342524.0,0.2371518760919571
446559.0,0.1741534173488617
263618.0,0.33715593814849854
343267.0,0.5218338370323181
104662.0,0.47207868099212646
172455.0,0.7068712711334229
170858.0,0.7180928587913513
105930.0,0.3331950902938843
284546.0,0.09212054312229156
236789.0,0.3524465262889862
432973.0,0.2756528854370117
185541.0,0.06767649203538895
402132.0,0.25230106711387634
290616.0,0.6502503752708435
264713.0,0.2356792837381363
107945.0,0.6201384663581848
119720.0,0.6868577003479004
107118.0,0.15351945161819458
312523.0,0.10224087536334991
323945.0,0.2851824164390564
117061.0,0.35468313097953796
386447.0,0.4344417452812195
293564.0,0.35968461632728577
123269.0,0.4570336639881134
199101.0,0.31623947620391846
230146.0,0.4487547278404236
382780.0,0.5723636150360107
338144.0,0.5829583406448364
296473.0,0.25006964802742004
122773.0,0.12605570256710052
236786.0,0.8252497315406799
130899.0,0.14302822947502136
187811.0,0.4034046530723572
358190.0,0.1830601841211319
212163.0,0.35994723439216614
317415.0,0.30305755138397217
341725.0,0.6008456945419312
204250.0,0.4073084890842438
267875.0,0.6998143792152405
173758.0,0.32408657670021057
159830.0,0.24621742963790894
210119.0,0.5194358825683594
211626.0,0.17647558450698853
267566.0,0.045470818877220154
429899.0,0.6771823763847351
401555.0,0.6085915565490723
437600.0,0.1459844708442688
186075.0,0.5761182904243469
154073.0,0.8043600916862488
123939.0,0.07872096449136734
145150.0,0.4193699359893799
305542.0,0.18824513256549835
185587.0,0.3848274350166321
195453.0,0.1409030258655548
416762.0,0.1439143568277359
268360.0,0.5145851969718933
287832.0,0.46416357159614563
412813.0,0.18423792719841003
307741.0,0.43240514397621155
231403.0,0.3381951153278351
273161.0,0.40404245257377625
435457.0,0.7709178924560547
348968.0,0.14085166156291962
317896.0,0.3555666506290436
363752.0,0.3181520998477936
153354.0,0.5499230623245239
208850.0,0.3743477761745453
423897.0,0.4996080994606018
129236.0,0.3327026069164276
451493.0,0.14477208256721497
191700.0,0.578734278678894
243799.0,0.4864528477191925
280930.0,0.10832499712705612
196924.0,0.626127302646637
128719.0,0.3539128601551056
442798.0,0.11759045720100403
267688.0,0.3481689691543579
326158.0,0.11748913675546646
129891.0,0.40087759494781494
418338.0,0.11620437353849411
180268.0,0.20308402180671692
394792.0,0.23546403646469116
433909.0,0.1544380635023117
302114.0,0.6761816143989563
267415.0,0.15503880381584167
224761.0,0.4621172845363617
432662.0,0.4695550203323364
396802.0,0.4416688084602356
103710.0,0.4099951684474945
430454.0,0.23851215839385986
287188.0,0.15353095531463623
171203.0,0.14942380785942078
239852.0,0.11677104979753494
171283.0,0.2554943263530731
407908.0,0.20004552602767944
455242.0,0.5507146716117859
246094.0,0.10267742723226547
424233.0,0.15016292035579681
171832.0,0.4159148335456848
120901.0,0.8577548861503601
122052.0,0.6082624197006226
148017.0,0.41364866495132446
179351.0,0.011300128884613514
148505.0,0.37354230880737305
179011.0,0.7936315536499023
215027.0,0.417167603969574
318240.0,0.28291448950767517
376709.0,0.14094814658164978
408079.0,0.5806610584259033
248436.0,0.2431814968585968
210078.0,0.11593920737504959
441422.0,0.05676142871379852
298528.0,0.1520506888628006
152534.0,0.2532849907875061
446793.0,0.07116590440273285
430687.0,0.3942084312438965
178056.0,0.39636334776878357
282689.0,0.45745956897735596
435643.0,0.49260586500167847
287461.0,0.658376932144165
215090.0,0.31164899468421936
149145.0,0.5026500225067139
101396.0,0.2915785610675812
321349.0,0.5709338188171387
325183.0,0.6377757787704468
174489.0,0.31692346930503845
415289.0,0.7678433060646057
289830.0,0.7161586880683899
265219.0,0.1702965795993805
282762.0,0.37482893466949463
342035.0,0.45682111382484436
129718.0,0.4675173759460449
139577.0,0.47818368673324585
348219.0,0.7064588665962219
200856.0,0.3212120831012726
107288.0,0.4362727999687195
405255.0,0.2643735408782959
287896.0,0.32406526803970337
158067.0,0.19616733491420746
222731.0,0.26898840069770813
364933.0,0.3660053014755249
164540.0,0.18791581690311432
380213.0,0.22868673503398895
380432.0,0.7198290824890137
271909.0,0.20346839725971222
300892.0,0.49564141035079956
231823.0,0.1341804713010788
209496.0,0.13938960433006287
417601.0,0.08790206164121628
307727.0,0.0999947339296341
215176.0,0.10437685251235962
151734.0,0.17555363476276398
257413.0,0.08458757400512695
224101.0,0.6011672019958496
325756.0,0.2726125121116638
453640.0,0.23466792702674866
440958.0,0.6140456199645996
233537.0,0.1912984549999237
432740.0,0.6133785247802734
213104.0,0.3294990658760071
309416.0,0.1852608621120453
351650.0,0.39866316318511963
296215.0,0.27059757709503174
141846.0,0.01952996663749218
264634.0,0.6468256115913391
273887.0,0.556059718132019
437683.0,0.714095413684845
278991.0,0.5216366052627563
429486.0,0.34037140011787415
162119.0,0.16787512600421906
401612.0,0.6605987548828125
194508.0,0.46259137988090515
338461.0,0.624636173248291
339201.0,0.4165913164615631
419735.0,0.19003821909427643
106742.0,0.19536080956459045
313315.0,0.2583007216453552
430012.0,0.2731834948062897
303463.0,0.10167723894119263
196645.0,0.04833751916885376
251634.0,0.3718075454235077
235739.0,0.1256432831287384
130969.0,0.6418536305427551
214669.0,0.37246111035346985
319724.0,0.5745899677276611
400128.0,0.04272306337952614
179416.0,0.19895124435424805
154642.0,0.542589545249939
256811.0,0.6113615036010742
256806.0,0.4192703366279602
372763.0,0.11470408737659454
289303.0,0.09914296120405197
453154.0,0.9508553743362427
292810.0,0.3189232051372528
184620.0,0.05033674091100693
243417.0,0.11717624217271805
131176.0,0.8003578782081604
420677.0,0.055245235562324524
405891.0,0.11373557150363922
133739.0,0.3499678075313568
336662.0,0.521936297416687
303677.0,0.4050697088241577
354194.0,0.6676190495491028
324213.0,0.28442832827568054
178379.0,0.04142395034432411
345278.0,0.14594262838363647
338754.0,0.45031440258026123
231959.0,0.32486289739608765
269926.0,0.32343941926956177
444331.0,0.4308306872844696
424562.0,0.10608731955289841
133291.0,0.10577891021966934
101507.0,0.452528178691864
150994.0,0.35984307527542114
106835.0,0.25524505972862244
273746.0,0.7975349426269531
143785.0,0.18668469786643982
256836.0,0.7168365716934204
134297.0,0.2532384991645813
404136.0,0.09411730617284775
141351.0,0.6459318399429321
226107.0,0.46697312593460083
121957.0,0.7637277245521545
336142.0,0.1358497440814972
367335.0,0.33533841371536255
138181.0,0.4054761528968811
157364.0,0.5749849081039429
452183.0,0.6070240139961243
212516.0,0.06650752574205399
203158.0,0.15004608035087585
406759.0,0.28469547629356384
178177.0,0.36694177985191345
270542.0,0.696990966796875
327748.0,0.668596088886261
227683.0,0.18611939251422882
289664.0,0.6734837293624878
434426.0,0.5544506907463074
293054.0,0.25066956877708435
392066.0,0.3618679344654083
196257.0,0.6145102381706238
368329.0,0.7849515676498413
230131.0,0.3037572503089905
137643.0,0.7087908387184143
127574.0,0.5786828994750977
358176.0,0.139835923910141
341868.0,0.11193619668483734
360233.0,0.256849467754364
287436.0,0.30824798345565796
397751.0,0.8574694395065308
247735.0,0.8006571531295776
176811.0,0.5703122615814209
447514.0,0.14922650158405304
354489.0,0.5252395272254944
282867.0,0.7223181128501892
245371.0,0.4598800241947174
419105.0,0.5681003332138062
242855.0,0.6088947057723999
104423.0,0.3897300958633423
260576.0,0.29386192560195923
297581.0,0.45877665281295776
323875.0,0.2546735405921936
299569.0,0.14885595440864563
107482.0,0.20879770815372467
443584.0,0.25702762603759766
103685.0,0.0708543136715889
443139.0,0.4489801526069641
121751.0,0.07384157925844193
380910.0,0.2650860846042633
398250.0,0.6415234208106995
148942.0,0.1815202236175537
375599.0,0.3490389585494995
441111.0,0.45523202419281006
137303.0,0.30092474818229675
305674.0,0.35447990894317627
162212.0,0.07774225622415543
384634.0,0.7832328677177429
409496.0,0.33647727966308594
443665.0,0.3686767816543579
311485.0,0.7169345021247864
161281.0,0.3300713002681732
290820.0,0.23684006929397583
306137.0,0.16736404597759247
448425.0,0.39033883810043335
153404.0,0.5215363502502441
406885.0,0.2392456829547882
345830.0,0.08459405601024628
313402.0,0.4106009304523468
221970.0,0.4760061204433441
171904.0,0.3467472195625305
368302.0,0.21550367772579193
254273.0,0.47061634063720703
269398.0,0.5931658148765564
128600.0,0.08553598076105118
399406.0,0.33728060126304626
104414.0,0.5400518178939819
237337.0,0.30585768818855286
208095.0,0.2781163156032562
198119.0,0.294922798871994
185532.0,0.12202591449022293
260490.0,0.8912032842636108
116423.0,0.44706204533576965
263135.0,0.4839055836200714
269356.0,0.43381860852241516
239528.0,0.44053909182548523
355931.0,0.10272704064846039
300940.0,0.24549996852874756
451495.0,0.3647690415382385
450156.0,0.39931923151016235
248885.0,0.4395255148410797
355814.0,0.28361648321151733
290055.0,0.3318418264389038
275777.0,0.22447071969509125
333879.0,0.5060834884643555
395867.0,0.10767871886491776
376678.0,0.12463513761758804
110191.0,0.04720484837889671
445733.0,0.46251168847084045
304996.0,0.5998417735099792
297710.0,0.46960413455963135
294034.0,0.053626663982868195
256430.0,0.6352291703224182
426775.0,0.010232474654912949
169617.0,0.24979464709758759
150057.0,0.34103313088417053
385445.0,0.18624261021614075
232706.0,0.10061614960432053
277313.0,0.47293320298194885
287279.0,0.11343193054199219
452687.0,0.39993271231651306
372689.0,0.3884585499763489
312391.0,0.41663262248039246
259576.0,0.5768588781356812
367131.0,0.1976558268070221
120508.0,0.09544475376605988
331245.0,0.13497689366340637
338925.0,0.032491087913513184
257246.0,0.7430928945541382
160751.0,0.36224234104156494
378007.0,0.07658112049102783
355717.0,0.07993470877408981
243271.0,0.2518796920776367
267838.0,0.5328757762908936
442806.0,0.38555219769477844
380642.0,0.12093797326087952
242153.0,0.4478728473186493
235100.0,0.831290066242218
353951.0,0.27463775873184204
436292.0,0.23950111865997314
374462.0,0.11127737164497375
144542.0,0.10156705230474472
402099.0,0.7371143102645874
254989.0,0.21231135725975037
423455.0,0.34050267934799194
349985.0,0.38262277841567993
358093.0,0.32593461871147156
411311.0,0.27984490990638733
224209.0,0.4247695505619049
378443.0,0.17680594325065613
238997.0,0.19333593547344208
139697.0,0.31214439868927
352493.0,0.7441089153289795
212394.0,0.3124242126941681
423306.0,0.2870771884918213
209014.0,0.11415353417396545
390004.0,0.33754962682724
151996.0,0.8147752285003662
319005.0,0.11218173056840897
330852.0,0.19107115268707275
121823.0,0.4087221920490265
455207.0,0.1811046004295349
351983.0,0.45445516705513
141313.0,0.10677017271518707
269446.0,0.026977326720952988
146899.0,0.3055119216442108
218364.0,0.410139262676239
211841.0,0.30906447768211365
310165.0,0.35180309414863586
130020.0,0.3857571482658386
322284.0,0.6081346273422241
155914.0,0.2857094705104828
241637.0,0.6475732326507568
372818.0,0.13501471281051636
237477.0,0.2847391664981842
337598.0,0.6935675740242004
318773.0,0.19760610163211823
278475.0,0.11013182252645493
402569.0,0.4426445960998535
442113.0,0.26819124817848206
373282.0,0.11879704147577286
104038.0,0.3720484673976898
312606.0,0.32581838965415955
445304.0,0.6436933875083923
406432.0,0.21697348356246948
272664.0,0.18566755950450897
392865.0,0.35442519187927246
408994.0,0.16374577581882477
407185.0,0.13646359741687775
191058.0,0.49972131848335266
116166.0,0.4472593665122986
177614.0,0.3710860311985016
147266.0,0.12460865825414658
231806.0,0.42339426279067993
197549.0,0.30670467019081116
340053.0,0.5389752388000488
292201.0,0.07336997240781784
417347.0,0.36580243706703186
247667.0,0.230427086353302
216400.0,0.3682241439819336
425846.0,0.3010563850402832
218072.0,0.2920217216014862
320652.0,0.19779975712299347
144408.0,0.534180223941803
332217.0,0.22684793174266815
276601.0,0.43756213784217834
320246.0,0.762353241443634
176451.0,0.6380287408828735
345589.0,0.15547044575214386
314881.0,0.1990191489458084
391187.0,0.4088377356529236
389721.0,0.18560825288295746
403146.0,0.533294677734375
350348.0,0.6868921518325806
368932.0,0.5776329636573792
431925.0,0.1401236653327942
191269.0,0.4120010435581207
136839.0,0.5750123858451843
179484.0,0.08321814984083176
324331.0,0.25669315457344055
366290.0,0.11218120157718658
296220.0,0.24116455018520355
291984.0,0.6575897336006165
366903.0,0.4174869954586029
120141.0,0.22287124395370483
300543.0,0.3288632929325104
104117.0,0.1813019961118698
242380.0,0.28897297382354736
331283.0,0.04068651422858238
451552.0,0.0322456881403923
288100.0,0.5393885970115662
141428.0,0.5335292816162109
340280.0,0.5467406511306763
387523.0,0.06758875399827957
129679.0,0.17196643352508545
266426.0,0.43318819999694824
173962.0,0.24136705696582794
456087.0,0.5354626178741455
345637.0,0.2352418303489685
445952.0,0.4168380796909332
317214.0,0.4695083498954773
190212.0,0.5908977389335632
105459.0,0.141553595662117
105504.0,0.04301493242383003
352755.0,0.46450209617614746
361192.0,0.4850694239139557
215359.0,0.2707485854625702
229070.0,0.3455282151699066
366357.0,0.15187619626522064
251365.0,0.1642128825187683
343161.0,0.7021126747131348
283594.0,0.42118707299232483
370249.0,0.3046152591705322
207967.0,0.16795414686203003
132433.0,0.10333389043807983
390503.0,0.6309179663658142
273189.0,0.27129432559013367
236265.0,0.5142078399658203
101648.0,0.5650812387466431
299509.0,0.11059258878231049
445624.0,0.3843802213668823
184147.0,0.49675628542900085
119796.0,0.34867340326309204
285063.0,0.22915466129779816
168527.0,0.2870387136936188
349232.0,0.07625610381364822
115064.0,0.1709030121564865
300408.0,0.2555029094219208
224389.0,0.5892100930213928
299207.0,0.2120751291513443
321812.0,0.20770375430583954
432208.0,0.6606630682945251
291420.0,0.19445370137691498
278567.0,0.05849733203649521
444747.0,0.3844609260559082
394273.0,0.6181767582893372
156334.0,0.5232552289962769
118178.0,0.30520978569984436
213367.0,0.18497659265995026
240194.0,0.26271915435791016
252100.0,0.347608745098114
322577.0,0.6852917075157166
235287.0,0.1479245126247406
238407.0,0.12644033133983612
116075.0,0.39958256483078003
420756.0,0.12053481489419937
201511.0,0.9304003715515137
376731.0,0.37637317180633545
124242.0,0.09439068287611008
177916.0,0.23658250272274017
165559.0,0.6270052790641785
236495.0,0.6133711338043213
328691.0,0.07880882918834686
112406.0,0.14323186874389648
138727.0,0.10243452340364456
256514.0,0.31024840474128723
245325.0,0.5653493404388428
134113.0,0.07844478636980057
429280.0,0.16687513887882233
345424.0,0.12835067510604858
118602.0,0.674067497253418
360625.0,0.6874934434890747
445264.0,0.8258825540542603
286780.0,0.25779637694358826
143490.0,0.23763369023799896
134922.0,0.2668352723121643
116451.0,0.28422853350639343
389889.0,0.4432119131088257
340350.0,0.551550030708313
231590.0,0.49927690625190735
394955.0,0.22033388912677765
251914.0,0.12532809376716614
